Date,Requests,DataSent
2009-05-19-14,22051004,470683226415
2009-05-19-15,22914013,472852226722
2009-05-19-16,22791282,456872379082
2009-05-19-17,22307152,437591527398
2009-05-19-18,22304895,432998453538
2009-05-19-19,21937174,425389494159
2009-05-19-20,22285527,421672543980
2009-05-19-21,21606247,405676202845
2009-05-19-22,19330505,360293796455
2009-05-19-23,16947162,317561068001
2009-05-20-00,16121523,313044349108
2009-05-20-01,15558838,311377524641
2009-05-20-02,15360321,312133897801
2009-05-20-03,14959259,307371408149
2009-05-20-04,13833528,289507379068
2009-05-20-05,12834436,268197652629
2009-05-20-06,12474825,263139624919
2009-05-20-07,13246573,287285594311
2009-05-20-08,13899711,306385359498
2009-05-20-09,14775879,331914400580
2009-05-20-10,14937296,330603019322
2009-05-20-11,14913261,327969640468
2009-05-20-12,16230319,352105816511
2009-05-20-13,18657228,399110183810
2009-05-20-14,21000426,446308071781
2009-05-20-15,21747448,448721549706
2009-05-20-16,21486796,434143324754
2009-05-20-17,20809643,411123068783
2009-05-20-18,20701755,401404667241
2009-05-20-19,20725643,400061612995
2009-05-20-20,20732484,389806790469
2009-05-20-21,20339131,378107384920
2009-05-20-22,18726918,345298725085
2009-05-20-23,16650710,307767571416
2009-05-21-00,16087628,302605716812
2009-05-21-01,15802443,303828986375
2009-05-21-02,15287324,312336800214
2009-05-21-03,14950237,307809894566
2009-05-21-04,14005356,292214851949
2009-05-21-05,12633838,267710127779
2009-05-21-06,11519200,250005954810
2009-05-21-07,11980629,258995791420
2009-05-21-08,12897902,276808973480
2009-05-21-09,14327265,305721409919
2009-05-21-10,15212564,308823422328
2009-05-21-11,15687975,314954501135
2009-05-21-12,16218058,331602154652
2009-05-21-13,17628579,367294021184
2009-05-21-14,19799329,414070614788
2009-05-21-15,20872185,425145562499
2009-05-21-16,20880871,419252761438
2009-05-21-17,20575107,406547314764
2009-05-21-18,20624329,405218112712
2009-05-21-19,20197147,398542301935
2009-05-21-20,19991789,384358646628
2009-05-21-21,19674209,373429474602
2009-05-21-22,17831858,334639738946
2009-05-21-23,15775929,299057527385
2009-05-22-00,14927079,291472491606
2009-05-22-01,15133874,291575171531
2009-05-22-02,14977562,295198119136
2009-05-22-03,14654919,293624926845
2009-05-22-04,13649950,278243395789
2009-05-22-05,12681171,257968038587
2009-05-22-06,12364327,249176197086
2009-05-22-07,12956677,265780249902
2009-05-22-08,14112300,287144670031
2009-05-22-09,15012230,311324344746
2009-05-22-10,15159607,307418390994
2009-05-22-11,15279539,305684424477
2009-05-22-12,15782172,320071563946
2009-05-22-13,17667436,359830033616
2009-05-22-14,19363204,396094180506
2009-05-22-15,20053171,399328512323
2009-05-22-16,19904259,389177959431
2009-05-22-17,19119306,367915075845
2009-05-22-18,18120668,353015680092
2009-05-22-19,18581495,354716952059
2009-05-22-20,18215607,339295568863
2009-05-22-21,17700218,324177477156
2009-05-22-22,15981179,292596981431
2009-05-22-23,13830400,255279742122
2009-05-23-00,12517705,234409121475
2009-05-23-01,11620761,220648593507
2009-05-23-02,11458980,223763476254
2009-05-23-03,11411189,220473466807
2009-05-23-04,10861462,212758437575
2009-05-23-05,10545114,205786330558
2009-05-23-06,10011981,196240528682
2009-05-23-07,10020114,194526419749
2009-05-23-08,10651541,201332293395
2009-05-23-09,11370505,211193981380
2009-05-23-10,12161706,222240285365
2009-05-23-11,12462726,225677191344
2009-05-23-12,13079716,234660041020
2009-05-23-13,14129471,253366082314
2009-05-23-14,15501383,277459026100
2009-05-23-15,16544164,296791532242
2009-05-23-16,16878700,300419408463
2009-05-23-17,16845838,296620196166
2009-05-23-18,16536208,289158539640
2009-05-23-19,16386354,285898108043
2009-05-23-20,16223756,280853860769
2009-05-23-21,15725166,273165205837
2009-05-23-22,14990686,263674261465
2009-05-23-23,13714540,243524103928
2009-05-24-00,13478449,233476826026
2009-05-24-01,12963682,228338361660
2009-05-24-02,12736687,228656205075
2009-05-24-03,12619413,227532737229
2009-05-24-04,12156921,221104556693
2009-05-24-05,11728388,215283091829
2009-05-24-06,11398426,212564989033
2009-05-24-07,11341894,210763207416
2009-05-24-08,12153478,221485232529
2009-05-24-09,13317694,240769256324
2009-05-24-10,14364618,252735961645
2009-05-24-11,15008602,261912372829
2009-05-24-12,15463522,271828591699
2009-05-24-13,16314313,284578005804
2009-05-24-14,17344685,301615436699
2009-05-24-15,18287159,319363069048
2009-05-24-16,18735513,326375880734
2009-05-24-17,18968423,329367669092
2009-05-24-18,19272994,333850265529
2009-05-24-19,19438577,336633789638
2009-05-24-20,19307908,334349646934
2009-05-24-21,18361018,315734945364
2009-05-24-22,16818393,294604276240
2009-05-24-23,14878385,268398289028
2009-05-25-00,14448694,267309718317
2009-05-25-01,14011762,270054439085
2009-05-25-02,14172754,279571929057
2009-05-25-03,14368609,287437258459
2009-05-25-04,14038857,285074980008
2009-05-25-05,13227679,267905710442
2009-05-25-06,12561417,260361052617
2009-05-25-07,13639973,287278984446
2009-05-25-08,14702084,308965752477
2009-05-25-09,15602824,322043867248
2009-05-25-10,15752651,322197293106
2009-05-25-11,15852164,318721585295
2009-05-25-12,16693850,336915182191
2009-05-25-13,18609877,366087922046
2009-05-25-14,20174222,389311525530
2009-05-25-15,21161167,398425911867
2009-05-25-16,21269857,389665241138
2009-05-25-17,21137416,381817508153
2009-05-25-18,21229877,377620471278
2009-05-25-19,21486512,380502612302
2009-05-25-20,20923787,373078151896
2009-05-25-21,20299584,362227523541
2009-05-25-22,18779942,338674250622
2009-05-25-23,16953166,313156286911
2009-05-26-00,16433617,312109667774
2009-05-26-01,16251556,314771764256
2009-05-26-02,15784718,316098121487
2009-05-26-03,15134451,317347747955
2009-05-26-04,14064592,301293569589
2009-05-26-05,13527134,279335183048
2009-05-26-06,13183892,272085645590
2009-05-26-07,13887710,292462329904
2009-05-26-08,14942502,314375648405
2009-05-26-09,15733356,329103111106
2009-05-26-10,16104313,331619876849
2009-05-26-11,15972036,332541958435
2009-05-26-12,17330090,361562956059
2009-05-26-13,19681899,411647032340
2009-05-26-14,21844363,451637590974
2009-05-26-15,23030012,468213726598
2009-05-26-16,23022008,458512318536
2009-05-26-17,22523598,443858394104
2009-05-26-18,22594561,441152052947
2009-05-26-19,22763752,435242894054
2009-05-26-20,22826723,426008448127
2009-05-26-21,22125545,409894206077
2009-05-26-22,19902178,368463290134
2009-05-26-23,17587139,329915605982
2009-05-27-00,17143797,325309452936
2009-05-27-01,16643863,320873352392
2009-05-27-02,16464937,322440523620
2009-05-27-03,15793442,315572989354
2009-05-27-04,14562789,299499880419
2009-05-27-05,13477869,278287290265
2009-05-27-06,13001016,270403762946
2009-05-27-07,13947046,294405752775
2009-05-27-08,14992988,317361657690
2009-05-27-09,15051751,324047620982
2009-05-27-10,15079515,320982638218
2009-05-27-11,15024803,318871030687
2009-05-27-12,16745674,352485848103
2009-05-27-13,19341681,404226454078
2009-05-27-14,21482204,442399501404
2009-05-27-15,22305589,454075668487
2009-05-27-16,22666451,446812320764
2009-05-27-17,22047450,429229283589
2009-05-27-18,22016182,423123824028
2009-05-27-19,21324011,408052598410
2009-05-27-20,21116605,398134494445
2009-05-27-21,20542955,389619187654
2009-05-27-22,19552603,366684199371
2009-05-27-23,17213907,324631845653
2009-05-28-00,16250118,314315313375
2009-05-28-01,15651147,309723140046
2009-05-28-02,15498002,310665636398
2009-05-28-03,15100534,306837013526
2009-05-28-04,13857250,290341469491
2009-05-28-05,12829022,268261127223
2009-05-28-06,12561173,264770366362
2009-05-28-07,13527376,290257747706
2009-05-28-08,14662288,314671719551
2009-05-28-09,15664477,330578502682
2009-05-28-10,16034513,329176036174
2009-05-28-11,15061653,321420472031
2009-05-28-12,16398178,347556143916
2009-05-28-13,18596388,392871284135
2009-05-28-14,20232099,422933273773
2009-05-28-15,21292550,436812188663
2009-05-28-16,21280824,427176941391
2009-05-28-17,20754572,407685825238
2009-05-28-18,20564015,402040962176
2009-05-28-19,20465698,393002062472
2009-05-28-20,20479462,387016617705
2009-05-28-21,20202552,377749934767
2009-05-28-22,18564191,343438104690
2009-05-28-23,16407829,306043469850
2009-05-29-00,15608155,300010844255
2009-05-29-01,15077378,297192153167
2009-05-29-02,14749848,295230116067
2009-05-29-03,14367633,292504352530
2009-05-29-04,13422934,280221714129
2009-05-29-05,12517219,258769458374
2009-05-29-06,12039906,249068970742
2009-05-29-07,12924578,270494771459
2009-05-29-08,13787347,287529131451
2009-05-29-09,14312658,297210554783
2009-05-29-10,14661406,298989310723
2009-05-29-11,14588311,297065179949
2009-05-29-12,15496159,318925504354
2009-05-29-13,17456530,359276262793
2009-05-29-14,19035138,387527142426
2009-05-29-15,20008065,402396211129
2009-05-29-16,19612378,388626567503
2009-05-29-17,18703745,365474492450
2009-05-29-18,18391650,357259367379
2009-05-29-19,18023228,344897267160
2009-05-29-20,18287348,341276836888
2009-05-29-21,17493234,322064034820
2009-05-29-22,15993341,290250809661
2009-05-29-23,14162284,260270307295
2009-05-30-00,13087634,240250853912
2009-05-30-01,12243288,228202731719
2009-05-30-02,12122784,228082533840
2009-05-30-03,12260364,229648876181
2009-05-30-04,11860087,224887030029
2009-05-30-05,11327908,213916855216
2009-05-30-06,11164552,209470958592
2009-05-30-07,11448902,211295847977
2009-05-30-08,11787445,215618086484
2009-05-30-09,12315401,220514811812
2009-05-30-10,12821490,228903488815
2009-05-30-11,12919396,232778316304
2009-05-30-12,13551111,244532345151
2009-05-30-13,14765064,267877572415
2009-05-30-14,15893846,286739854013
2009-05-30-15,16704100,300916054273
2009-05-30-16,17113404,307875000841
2009-05-30-17,17183679,309853146519
2009-05-30-18,16836311,300152076714
2009-05-30-19,16357265,289782482606
2009-05-30-20,16564003,291013467221
2009-05-30-21,16523329,289836901237
2009-05-30-22,15708388,277038310688
2009-05-30-23,14310345,256343844375
2009-05-31-00,13340110,242370694391
2009-05-31-01,12613172,232009595624
2009-05-31-02,12377092,230494585451
2009-05-31-03,12321873,231609520813
2009-05-31-04,12050535,227449073494
2009-05-31-05,11532851,217466448657
2009-05-31-06,11150812,210985803975
2009-05-31-07,11055486,207141071821
2009-05-31-08,11585634,213735795402
2009-05-31-09,12838654,228840321506
2009-05-31-10,13753297,240355353612
2009-05-31-11,14358002,248714046099
2009-05-31-12,14909929,262584567904
2009-05-31-13,15858727,276837463562
2009-05-31-14,16808821,294730350348
2009-05-31-15,17706841,311186545466
2009-05-31-16,18244306,320872972676
2009-05-31-17,18682418,327234720903
2009-05-31-18,18675444,325062154284
2009-05-31-19,18712861,326581015003
2009-05-31-20,18863372,326323225847
2009-05-31-21,18604528,319283773914
2009-05-31-22,17572243,304137774787
2009-05-31-23,16050482,283983744547
2009-06-01-00,15412180,278729027020
2009-06-01-01,14892228,282374136611
2009-06-01-02,14809486,294195278760
2009-06-01-03,14567403,295159888526
2009-06-01-04,13903575,285964277674
2009-06-01-05,12922886,264188127602
2009-06-01-06,12157017,250087222376
2009-06-01-07,12448310,257175139380
2009-06-01-08,13427924,274284501687
2009-06-01-09,14678845,300639492993
2009-06-01-10,15581721,312484170106
2009-06-01-11,15932540,317881224453
2009-06-01-12,16763537,337858242991
2009-06-01-13,18440257,373225299669
2009-06-01-14,20328891,412723548823
2009-06-01-15,21426786,423541314165
2009-06-01-16,21470357,419178598663
2009-06-01-17,21243554,408383279341
2009-06-01-18,21611909,409567361659
2009-06-01-19,21722109,406226173717
2009-06-01-20,21827860,401857985811
2009-06-01-21,21519668,393623896725
2009-06-01-22,19549138,359755676106
2009-06-01-23,16903966,314521903561
2009-06-02-00,16295557,306706579554
2009-06-02-01,15835252,302254727382
2009-06-02-02,14847791,298452377356
2009-06-02-03,14133316,296382670293
2009-06-02-04,13208139,284200931182
2009-06-02-05,12044763,259819598026
2009-06-02-06,11628920,252321818048
2009-06-02-07,12321012,270721631586
2009-06-02-08,13437561,295048110623
2009-06-02-09,14600187,324045026077
2009-06-02-10,15169686,330476391656
2009-06-02-11,16005444,337630066228
2009-06-02-12,17183966,364082739995
2009-06-02-13,19080887,403791817682
2009-06-02-14,20822697,436781587730
2009-06-02-15,21658221,437135126766
2009-06-02-16,21531254,423474854859
2009-06-02-17,21013377,404522697860
2009-06-02-18,21321727,407873706672
2009-06-02-19,21420642,407467634588
2009-06-02-20,21831197,408859698466
2009-06-02-21,21274854,396321857493
2009-06-02-22,19036712,351553245482
2009-06-02-23,16578110,310214406300
2009-06-03-00,15855104,302711189315
2009-06-03-01,15394068,299778149417
2009-06-03-02,15108711,302814012395
2009-06-03-03,14707431,298860660459
2009-06-03-04,14031536,290111022977
2009-06-03-05,12802786,266930651709
2009-06-03-06,12613603,262542260282
2009-06-03-07,13514355,285784985594
2009-06-03-08,14661002,308662593189
2009-06-03-09,15639163,334082163159
2009-06-03-10,15629600,336591085524
2009-06-03-11,15005207,330968824145
2009-06-03-12,16498273,361087162242
2009-06-03-13,18757461,403281318682
2009-06-03-14,20732307,443302175987
2009-06-03-15,21467069,440868829165
2009-06-03-16,21334613,426935439550
2009-06-03-17,21261369,416022162409
2009-06-03-18,21188660,404254591655
2009-06-03-19,21243515,403824804273
2009-06-03-20,21723693,405426310563
2009-06-03-21,20905365,385409883598
2009-06-03-22,18793963,346781857629
2009-06-03-23,16456191,310241025999
2009-06-04-00,15642860,304527183776
2009-06-04-01,14939470,300591985940
2009-06-04-02,14847903,299956870803
2009-06-04-03,14575819,298329654741
2009-06-04-04,13681602,287550580761
2009-06-04-05,12755125,267091451876
2009-06-04-06,12521355,262830264636
2009-06-04-07,13488295,288147882376
2009-06-04-08,14584526,313638497399
2009-06-04-09,15584828,339715682491
2009-06-04-10,15894569,341308489403
2009-06-04-11,15752134,337652299782
2009-06-04-12,16846569,363688851098
2009-06-04-13,16025367,337327037882
2009-06-04-14,19960849,413421662858
2009-06-04-15,21431433,439414997794
2009-06-04-16,21513733,426104745907
2009-06-04-17,20932049,405837541777
2009-06-04-18,20951523,401002633247
2009-06-04-19,20768466,391508204419
2009-06-04-20,21233558,395366977278
2009-06-04-21,20508730,382957694971
2009-06-04-22,18228571,339736183848
2009-06-04-23,15846373,301671187821
2009-06-05-00,14963464,292092095854
2009-06-05-01,14663310,293867877398
2009-06-05-02,14486778,293487429441
2009-06-05-03,14255744,295637998731
2009-06-05-04,13490144,286280855252
2009-06-05-05,12406821,261812844463
2009-06-05-06,12222744,258638318292
2009-06-05-07,13140186,277770551228
2009-06-05-08,14207599,300598960734
2009-06-05-09,15035305,327785357346
2009-06-05-10,15312885,327263061383
2009-06-05-11,15176694,322500109136
2009-06-05-12,15844007,334287015727
2009-06-05-13,17846839,374197418197
2009-06-05-14,19165823,401405546912
2009-06-05-15,19764675,403415512206
2009-06-05-16,19475465,384806332185
2009-06-05-17,18707593,361756031598
2009-06-05-18,18474526,356089133747
2009-06-05-19,18281345,348838913875
2009-06-05-20,18295265,341604044216
2009-06-05-21,17433455,327236571351
2009-06-05-22,15732353,292097222654
2009-06-05-23,13576853,253853703007
2009-06-06-00,12997295,237193101933
2009-06-06-01,12104272,225878575104
2009-06-06-02,11940159,226795673101
2009-06-06-03,12031260,227949478712
2009-06-06-04,11624302,221551794293
2009-06-06-05,11066107,212750362509
2009-06-06-06,10797822,206432766770
2009-06-06-07,10988283,208559875975
2009-06-06-08,11532725,212929175213
2009-06-06-09,12235244,224177768731
2009-06-06-10,13033832,234059022439
2009-06-06-11,13429772,238205682415
2009-06-06-12,13874620,248759123113
2009-06-06-13,15295986,273523787624
2009-06-06-14,16806409,302215772867
2009-06-06-15,17845791,320566254420
2009-06-06-16,18135877,323873624249
2009-06-06-17,18003614,321511908931
2009-06-06-18,17640336,313094697382
2009-06-06-19,17199852,304916708534
2009-06-06-20,17046977,302100574994
2009-06-06-21,16748759,294666775063
2009-06-06-22,15824062,280327354497
2009-06-06-23,14235940,254021798012
2009-06-07-00,13235149,235260641937
2009-06-07-01,12498914,226779914593
2009-06-07-02,12077136,226545260395
2009-06-07-03,12070455,225882276624
2009-06-07-04,11790914,224328901887
2009-06-07-05,11427113,216249685657
2009-06-07-06,10874748,205969832848
2009-06-07-07,10851173,205446700331
2009-06-07-08,11526378,211353779509
2009-06-07-09,12815197,230115191375
2009-06-07-10,13928692,245413166048
2009-06-07-11,14543127,255105292303
2009-06-07-12,15390417,270122339102
2009-06-07-13,16470073,288403067633
2009-06-07-14,17702734,311056444718
2009-06-07-15,19112106,335518920645
2009-06-07-16,19989734,358354850782
2009-06-07-17,19942007,349855589293
2009-06-07-18,20107994,349877817606
2009-06-07-19,20101070,350950749293
2009-06-07-20,20049166,349322319717
2009-06-07-21,19287865,335720779697
2009-06-07-22,17703057,315106976938
2009-06-07-23,15771610,284110330269
2009-06-08-00,15023320,275092809504
2009-06-08-01,14684930,279879445036
2009-06-08-02,14726656,292600666083
2009-06-08-03,14572936,294979533423
2009-06-08-04,13924745,292280020306
2009-06-08-05,13055297,268554471172
2009-06-08-06,12658984,266133642171
